Date ,Time ,WU311,WU312,WU314,WU321,WU322,WU323
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
12-May-25,2:30:55 AM,142.8274994,177.3930054,194.1634369,180.7003937,191.6731567,184.3968964
